machine_id,maintenance_count,last_service_days,next_service_days,maintenance_type,total_downtime_hours,maintenance_cost,last_failure
M20023,2,95,155,Preventive,4,900,No
M20024,2,94,154,Preventive,4,900,No
L52345,2,92,152,Preventive,4,600,No
H34580,2,91,151,Preventive,4,1300,No
L52347,2,89,149,Preventive,5,600,No
H34582,2,88,148,Preventive,5,1300,No
L52349,3,85,145,Preventive,5,750,No
M20030,3,84,144,Preventive,6,1050,No
M20031,3,83,143,Preventive,6,1050,No
L52352,3,81,141,Preventive,6,750,No
M20033,3,80,140,Preventive,6,1050,No
M20034,3,79,139,Preventive,6,1050,No
L52355,3,77,137,Preventive,7,750,No
M20036,3,76,136,Preventive,7,1050,No
H34591,3,75,135,Preventive,7,1450,No
H34592,3,72,132,Preventive,8,1450,No
M20039,3,70,130,Preventive,8,1050,No
L52360,3,68,128,Preventive,8,750,No
L52361,4,67,127,Preventive,8,900,No
L52362,4,66,126,Preventive,9,900,No
M20043,4,65,125,Preventive,9,1200,No
L52364,4,64,124,Preventive,9,900,No
L52365,4,63,123,Preventive,9,900,No
L52366,4,62,122,Preventive,9,900,No
L52367,4,61,121,Preventive,9,900,No
L52368,4,60,120,Corrective,10,900,No
M20049,4,59,119,Corrective,10,1200,No
L52370,4,57,117,Corrective,10,900,No
L52371,4,56,116,Corrective,10,900,No
L52372,4,55,115,Corrective,10,900,No
H34607,4,54,114,Corrective,11,1600,No
M20054,4,52,112,Corrective,11,1200,No
L52375,5,50,110,Corrective,11,1050,No
H34610,5,49,109,Corrective,11,1750,No
H34611,5,47,107,Corrective,12,1750,No
L52378,5,44,104,Corrective,12,1050,No
L52379,5,43,103,Corrective,12,1050,No
L52380,5,42,102,Corrective,13,1050,No
M20061,5,41,101,Corrective,13,1350,No
L52382,5,40,100,Corrective,13,1050,No
M20063,5,39,99,Corrective,13,1350,No
L52384,5,37,97,Corrective,13,1050,No
L52385,5,36,96,Corrective,14,1050,No
H34620,5,35,95,Corrective,14,1750,No
M20067,6,33,93,Corrective,14,1500,No
L52388,6,31,91,Corrective,14,1200,No
M20069,6,30,90,Corrective,15,1500,No
L52390,6,29,89,Corrective,15,1200,No
L52391,6,28,88,Corrective,15,1200,No
L52392,6,27,87,Corrective,15,1200,No
M20073,6,26,86,Corrective,15,1500,No
L52394,6,24,84,Corrective,16,1200,No
M20075,6,23,83,Corrective,16,1500,No
M20076,6,22,82,Corrective,16,1500,No
M20077,6,20,80,Corrective,16,1500,No
L52398,6,19,79,Corrective,16,1200,No
L52399,8,18,78,Emergency,41,1500,Yes
L52400,6,17,77,Corrective,17,1200,No
L52401,6,16,76,Corrective,17,1200,No
L52402,1,120,180,Preventive,0,450,No
M20083,1,119,179,Preventive,0,750,No
L52404,1,118,178,Preventive,0,450,No
M20085,1,117,177,Preventive,0,750,No
L52406,1,115,175,Preventive,0,450,No
L52407,1,114,174,Preventive,1,450,No
M20088,1,113,173,Preventive,1,750,No
H34643,1,112,172,Preventive,1,1150,No
M20090,1,109,169,Preventive,1,750,No
L52411,1,108,168,Preventive,2,450,No
L52412,1,107,167,Preventive,2,450,No
L52413,1,106,166,Preventive,2,450,No
L52414,1,105,165,Preventive,2,450,No
M20095,1,104,164,Preventive,2,750,No
L52416,2,102,162,Preventive,3,600,No
L52417,2,101,161,Preventive,3,600,No
L52418,2,100,160,Preventive,3,600,No
L52419,2,99,159,Preventive,3,600,No
L52420,2,98,158,Preventive,3,600,No
L52421,2,97,157,Preventive,3,600,No
L52422,2,96,156,Preventive,4,600,No
L52423,2,95,155,Preventive,4,600,No
L52424,2,94,154,Preventive,4,600,No
L52425,2,93,153,Preventive,4,600,No
L52426,2,92,152,Preventive,4,600,No
L52427,2,91,151,Preventive,4,600,No
M20108,2,90,150,Preventive,5,900,No
M20109,2,89,149,Preventive,5,900,No
L52430,2,87,147,Preventive,5,600,No
M20111,2,86,146,Preventive,5,900,No
L52432,3,85,145,Preventive,5,750,No
L52433,3,84,144,Preventive,6,750,No
L52434,3,83,143,Preventive,6,750,No
M20115,3,82,142,Preventive,6,1050,No
L52436,3,80,140,Preventive,6,750,No
L52437,3,79,139,Preventive,6,750,No
M20118,3,78,138,Preventive,7,1050,No
L52439,3,77,137,Preventive,7,750,No
M20120,3,76,136,Preventive,7,1050,No
L52441,3,74,134,Preventive,7,750,No
L52442,3,73,133,Preventive,7,750,No
L52443,3,72,132,Preventive,8,750,No
L52444,3,71,131,Preventive,8,750,No
M20125,3,70,130,Preventive,8,1050,No
M20126,3,69,129,Preventive,8,1050,No
M20127,4,67,127,Preventive,8,1200,No
L52448,4,66,126,Preventive,9,900,No
L52449,4,65,125,Preventive,9,900,No
L52450,4,64,124,Preventive,9,900,No
L52451,4,63,123,Preventive,9,900,No
M20132,4,62,122,Preventive,9,1200,No
L52453,4,60,120,Corrective,10,900,No
L52454,4,59,119,Corrective,10,900,No
L52455,4,58,118,Corrective,10,900,No
L52456,4,57,117,Corrective,10,900,No
L52457,4,56,116,Corrective,10,900,No
M20138,4,55,115,Corrective,10,1200,No
L52459,4,54,114,Corrective,11,900,No
L52460,4,53,113,Corrective,11,900,No
M20141,4,52,112,Corrective,11,1200,No
H34696,5,50,110,Corrective,11,1750,No
L52463,5,48,108,Corrective,12,1050,No
M20144,5,47,107,Corrective,12,1350,No
L52465,5,45,105,Corrective,12,1050,No
L52466,5,44,104,Corrective,12,1050,No
H34701,5,43,103,Corrective,12,1750,No
L52468,5,41,101,Corrective,13,1050,No
M20149,5,40,100,Corrective,13,1350,No
L52470,5,38,98,Corrective,13,1050,No
L52471,5,37,97,Corrective,13,1050,No
M20152,5,36,96,Corrective,14,1350,No
M20153,5,35,95,Corrective,14,1350,No
L52474,5,33,93,Corrective,14,1050,No
L52475,6,32,92,Corrective,14,1200,No
H34710,6,31,91,Corrective,14,1900,No
L52477,6,29,89,Corrective,15,1200,No
M20158,6,28,88,Corrective,15,1500,No
L52479,6,26,86,Corrective,15,1200,No
M20160,6,25,85,Corrective,15,1500,No
L52481,6,24,84,Corrective,16,1200,No
L52482,6,23,83,Corrective,16,1200,No
L52483,6,22,82,Corrective,16,1200,No
L52484,6,21,81,Corrective,16,1200,No
H34719,6,20,80,Corrective,16,1900,No
H34720,6,17,77,Corrective,17,1900,No
L52487,7,15,75,Corrective,17,1350,No
L52488,7,14,74,Corrective,17,1350,No
M20169,9,13,73,Emergency,41,1950,Yes
L52490,1,120,180,Preventive,0,450,No
H34725,1,119,179,Preventive,0,1150,No
L52492,1,117,177,Preventive,0,450,No
M20173,1,116,176,Preventive,0,750,No
L52494,1,114,174,Preventive,1,450,No
L52495,1,113,173,Preventive,1,450,No
M20176,1,112,172,Preventive,1,750,No
L52497,1,111,171,Preventive,1,450,No
L52498,1,110,170,Preventive,1,450,No
M20179,1,109,169,Preventive,1,750,No
L52500,1,107,167,Preventive,2,450,No
M20181,1,106,166,Preventive,2,750,No
M20182,1,105,165,Preventive,2,750,No
M20183,1,103,163,Preventive,2,750,No
M20184,2,102,162,Preventive,3,900,No
L52505,2,100,160,Preventive,3,600,No
M20186,2,99,159,Preventive,3,900,No
M20187,2,98,158,Preventive,3,900,No
M20188,2,96,156,Preventive,4,900,No
L52509,2,95,155,Preventive,4,600,No
L52510,2,94,154,Preventive,4,600,No
L52511,2,93,153,Preventive,4,600,No
H34746,2,92,152,Preventive,4,1300,No
M20193,2,89,149,Preventive,5,900,No
M20194,4,88,148,Emergency,29,1200,Yes
M20195,2,86,146,Preventive,5,900,No
L52516,3,85,145,Preventive,5,750,No
M20197,3,84,144,Preventive,6,1050,No
M20198,3,82,142,Preventive,6,1050,No
M20199,3,81,141,Preventive,6,1050,No
L52520,3,79,139,Preventive,6,750,No
H34755,3,78,138,Preventive,7,1450,No
M20202,3,76,136,Preventive,7,1050,No
L52523,3,74,134,Preventive,7,750,No
L52524,3,73,133,Preventive,7,750,No
L52525,3,72,132,Preventive,8,750,No
L52526,3,71,131,Preventive,8,750,No
L52527,3,70,130,Preventive,8,750,No
L52528,3,69,129,Preventive,8,750,No
M20209,3,68,128,Preventive,8,1050,No
M20210,4,67,127,Preventive,8,1200,No
M20211,4,65,125,Preventive,9,1200,No
M20212,4,64,124,Preventive,9,1200,No
L52533,4,62,122,Preventive,9,900,No
L52534,4,61,121,Preventive,9,900,No
H34769,4,60,120,Corrective,10,1600,No
H34770,4,58,118,Corrective,10,1600,No
L52537,4,55,115,Corrective,10,900,No
H34772,4,54,114,Corrective,11,1600,No
M20219,4,52,112,Corrective,11,1200,No
L52540,5,50,110,Corrective,11,1050,No
L52541,5,49,109,Corrective,11,1050,No
L52542,5,48,108,Corrective,12,1050,No
L52543,5,47,107,Corrective,12,1050,No
L52544,5,46,106,Corrective,12,1050,No
L52545,5,45,105,Corrective,12,1050,No
H34780,5,44,104,Corrective,12,1750,No
M20227,5,42,102,Corrective,13,1350,No
M20228,5,40,100,Corrective,13,1350,No
H34783,5,39,99,Corrective,13,1750,No
H34784,5,36,96,Corrective,14,1750,No
L52551,5,34,94,Corrective,14,1050,No
H34786,6,33,93,Corrective,14,1900,No
M20233,6,30,90,Corrective,15,1500,No
L52554,6,29,89,Corrective,15,1200,No
L52555,6,28,88,Corrective,15,1200,No
H34790,6,27,87,Corrective,15,1900,No
L52557,6,24,84,Corrective,16,1200,No
L52558,6,23,83,Corrective,16,1200,No
L52559,6,22,82,Corrective,16,1200,No
L52560,6,21,81,Corrective,16,1200,No
L52561,6,20,80,Corrective,16,1200,No
L52562,6,19,79,Corrective,16,1200,No
L52563,6,18,78,Corrective,17,1200,No
M20244,6,17,77,Corrective,17,1500,No
H34799,6,16,76,Corrective,17,1900,No
L52566,7,13,73,Corrective,17,1350,No
L52567,7,12,72,Corrective,18,1350,No
M20248,7,11,71,Corrective,18,1650,No
L52569,7,10,70,Corrective,18,1350,No
H34804,7,9,69,Corrective,18,2050,No
L52571,7,6,66,Corrective,19,1350,No
L52572,7,5,65,Corrective,19,1350,No
L52573,7,5,64,Corrective,19,1350,No
M20254,9,5,63,Emergency,43,1950,Yes
L52575,7,5,62,Corrective,19,1350,No
L52576,7,5,61,Corrective,19,1350,No
M20257,7,5,60,Corrective,20,1650,No
L52578,7,5,58,Corrective,20,1350,No
H34813,10,5,57,Emergency,44,2500,Yes
L52580,10,5,55,Emergency,44,1800,Yes
M20261,10,5,54,Emergency,45,2100,Yes
L52582,1,120,180,Preventive,0,450,No
L52583,1,119,179,Preventive,0,450,No
H34818,1,118,178,Preventive,0,1150,No
L52585,1,116,176,Preventive,0,450,No
L52586,1,115,175,Preventive,0,450,No
L52587,1,114,174,Preventive,1,450,No
L52588,1,113,173,Preventive,1,450,No
L52589,1,112,172,Preventive,1,450,No
M20270,1,111,171,Preventive,1,750,No
L52591,1,109,169,Preventive,1,450,No
L52592,1,108,168,Preventive,2,450,No
H34827,1,107,167,Preventive,2,1150,No
L52594,1,105,165,Preventive,2,450,No
M20275,1,104,164,Preventive,2,750,No
L52596,2,102,162,Preventive,3,600,No
L52597,2,101,161,Preventive,3,600,No
L52598,2,100,160,Preventive,3,600,No
L52599,2,99,159,Preventive,3,600,No
L52600,2,98,158,Preventive,3,600,No
M20281,2,97,157,Preventive,3,900,No
M20282,2,96,156,Preventive,4,900,No
L52603,2,94,154,Preventive,4,600,No
L52604,2,93,153,Preventive,4,600,No
L52605,2,92,152,Preventive,4,600,No
L52606,2,91,151,Preventive,4,600,No
L52607,2,90,150,Preventive,5,600,No
L52608,2,89,149,Preventive,5,600,No
L52609,2,88,148,Preventive,5,600,No
L52610,2,87,147,Preventive,5,600,No
L52611,2,86,146,Preventive,5,600,No
L52612,3,85,145,Preventive,5,750,No
L52613,3,84,144,Preventive,6,750,No
L52614,3,83,143,Preventive,6,750,No
M20295,3,82,142,Preventive,6,1050,No
M20296,3,81,141,Preventive,6,1050,No
M20297,3,79,139,Preventive,6,1050,No
L52618,3,78,138,Preventive,7,750,No
L52619,3,77,137,Preventive,7,750,No
H34854,3,76,136,Preventive,7,1450,No
M20301,3,73,133,Preventive,7,1050,No
L52622,3,72,132,Preventive,8,750,No
M20303,3,71,131,Preventive,8,1050,No
L52624,3,69,129,Preventive,8,750,No
M20305,3,68,128,Preventive,8,1050,No
L52626,4,67,127,Preventive,8,900,No
L52627,4,66,126,Preventive,9,900,No
L52628,4,65,125,Preventive,9,900,No
L52629,4,64,124,Preventive,9,900,No
H34864,4,63,123,Preventive,9,1600,No
L52631,4,60,120,Corrective,10,900,No
M20312,4,59,119,Corrective,10,1200,No
L52633,4,58,118,Corrective,10,900,No
L52634,4,57,117,Corrective,10,900,No
M20315,4,56,116,Corrective,10,1200,No
M20316,4,54,114,Corrective,11,1200,No
M20317,4,53,113,Corrective,11,1200,No
L52638,4,51,111,Corrective,11,900,No
L52639,5,50,110,Corrective,11,1050,No
M20320,5,49,109,Corrective,11,1350,No
M20321,5,48,108,Corrective,12,1350,No
L52642,5,46,106,Corrective,12,1050,No
L52643,5,45,105,Corrective,12,1050,No
M20324,5,44,104,Corrective,12,1350,No
L52645,5,43,103,Corrective,12,1050,No
M20326,5,42,102,Corrective,13,1350,No
L52647,5,40,100,Corrective,13,1050,No
L52648,5,39,99,Corrective,13,1050,No
M20329,5,38,98,Corrective,13,1350,No
M20330,5,37,97,Corrective,13,1350,No
L52651,5,35,95,Corrective,14,1050,No
L52652,5,34,94,Corrective,14,1050,No
L52653,5,33,93,Corrective,14,1050,No
M20334,6,32,92,Corrective,14,1500,No
L52655,6,31,91,Corrective,14,1200,No
M20336,6,30,90,Corrective,15,1500,No
L52657,6,28,88,Corrective,15,1200,No
L52658,6,27,87,Corrective,15,1200,No
M20339,6,26,86,Corrective,15,1500,No
H34894,6,25,85,Corrective,15,1900,No
L52661,6,22,82,Corrective,16,1200,No
L52662,6,21,81,Corrective,16,1200,No
M20343,6,20,80,Corrective,16,1500,No
M20344,6,19,79,Corrective,16,1500,No
L52665,6,17,77,Corrective,17,1200,No
L52666,6,16,76,Corrective,17,1200,No
M20347,7,15,75,Corrective,17,1650,No
L52668,9,14,74,Emergency,41,1650,Yes
L52669,7,13,73,Corrective,17,1350,No
L52670,3,120,180,Emergency,24,750,Yes
M20351,1,119,179,Preventive,0,750,No
M20352,1,118,178,Preventive,0,750,No
L52673,1,116,176,Preventive,0,450,No
L52674,1,115,175,Preventive,0,450,No
H34909,1,114,174,Preventive,1,1150,No
M20356,1,112,172,Preventive,1,750,No
M20357,1,110,170,Preventive,1,750,No
M20358,1,109,169,Preventive,1,750,No
H34913,1,107,167,Preventive,2,1150,No
L52680,1,105,165,Preventive,2,450,No
L52681,1,104,164,Preventive,2,450,No
L52682,2,103,163,Preventive,2,600,No
H34917,2,102,162,Preventive,3,1300,No
L52684,2,99,159,Preventive,3,600,No
L52685,2,98,158,Preventive,3,600,No
L52686,2,97,157,Preventive,3,600,No
L52687,2,96,156,Preventive,4,600,No
L52688,2,95,155,Preventive,4,600,No
L52689,2,94,154,Preventive,4,600,No
L52690,2,93,153,Preventive,4,600,No
L52691,2,92,152,Preventive,4,600,No
L52692,2,91,151,Preventive,4,600,No
M20373,2,90,150,Preventive,5,900,No
L52694,2,89,149,Preventive,5,600,No
H34929,2,88,148,Preventive,5,1300,No
L52696,3,85,145,Preventive,5,750,No
L52697,3,84,144,Preventive,6,750,No
M20378,3,83,143,Preventive,6,1050,No
L52699,3,82,142,Preventive,6,750,No
M20380,3,81,141,Preventive,6,1050,No
L52701,3,79,139,Preventive,6,750,No
L52702,3,78,138,Preventive,7,750,No
M20383,3,77,137,Preventive,7,1050,No
L52704,3,76,136,Preventive,7,750,No
M20385,3,75,135,Preventive,7,1050,No
L52706,3,73,133,Preventive,7,750,No
M20387,3,72,132,Preventive,8,1050,No
L52708,3,71,131,Preventive,8,750,No
M20389,3,70,130,Preventive,8,1050,No
M20390,3,68,128,Preventive,8,1050,No
M20391,4,67,127,Preventive,8,1200,No
L52712,4,65,125,Preventive,9,900,No
L52713,4,64,124,Preventive,9,900,No
M20394,4,63,123,Preventive,9,1200,No
L52715,4,62,122,Preventive,9,900,No
M20396,6,61,121,Emergency,33,1500,Yes
L52717,4,59,119,Corrective,10,900,No
M20398,4,58,118,Corrective,10,1200,No
H34953,4,57,117,Corrective,10,1600,No
L52720,4,54,114,Corrective,11,900,No
L52721,4,53,113,Corrective,11,900,No
L52722,4,52,112,Corrective,11,900,No
L52723,4,51,111,Corrective,11,900,No
L52724,5,50,110,Corrective,11,1050,No
H34959,5,49,109,Corrective,11,1750,No
L52726,5,47,107,Corrective,12,1050,No
M20407,5,46,106,Corrective,12,1350,No
L52728,5,44,104,Corrective,12,1050,No
H34963,5,43,103,Corrective,12,1750,No
M20410,5,41,101,Corrective,13,1350,No
H34965,5,39,99,Corrective,13,1750,No
H34966,5,37,97,Corrective,13,1750,No
L52733,5,34,94,Corrective,14,1050,No
M20414,5,33,93,Corrective,14,1350,No
L52735,6,32,92,Corrective,14,1200,No
H34970,6,31,91,Corrective,14,1900,No
M20417,6,28,88,Corrective,15,1500,No
L52738,6,27,87,Corrective,15,1200,No
M20419,6,26,86,Corrective,15,1500,No
L52740,6,24,84,Corrective,16,1200,No
M20421,6,23,83,Corrective,16,1500,No
L52742,6,22,82,Corrective,16,1200,No
M20423,6,21,81,Corrective,16,1500,No
L52744,6,19,79,Corrective,16,1200,No
L52745,6,18,78,Corrective,17,1200,No
L52746,6,17,77,Corrective,17,1200,No
M20427,1,120,180,Preventive,0,750,No
L52748,1,119,179,Preventive,0,450,No
L52749,1,118,178,Preventive,0,450,No
M20430,1,117,177,Preventive,0,750,No
L52751,1,115,175,Preventive,0,450,No
L52752,1,114,174,Preventive,1,450,No
L52753,1,113,173,Preventive,1,450,No
L52754,1,112,172,Preventive,1,450,No
H34989,1,111,171,Preventive,1,1150,No
H34990,1,109,169,Preventive,1,1150,No
L52757,1,106,166,Preventive,2,450,No
L52758,1,105,165,Preventive,2,450,No
L52759,1,104,164,Preventive,2,450,No
M20440,1,103,163,Preventive,2,750,No
M20441,2,102,162,Preventive,3,900,No
L52762,2,100,160,Preventive,3,600,No
L52763,2,99,159,Preventive,3,600,No
L52764,2,98,158,Preventive,3,600,No
M20445,2,97,157,Preventive,3,900,No
M20446,2,96,156,Preventive,4,900,No
L52767,2,94,154,Preventive,4,600,No
M20448,2,93,153,Preventive,4,900,No
M20449,2,92,152,Preventive,4,900,No
M20450,2,90,150,Preventive,5,900,No
L52771,2,89,149,Preventive,5,600,No
L52772,2,88,148,Preventive,5,600,No
L52773,2,87,147,Preventive,5,600,No
L52774,2,86,146,Preventive,5,600,No
M20455,3,85,145,Preventive,5,1050,No
M20456,3,83,143,Preventive,6,1050,No
L52777,3,82,142,Preventive,6,750,No
L52778,3,81,141,Preventive,6,750,No
M20459,3,80,140,Preventive,6,1050,No
L52780,3,78,138,Preventive,7,750,No
L52781,3,77,137,Preventive,7,750,No
L52782,3,76,136,Preventive,7,750,No
L52783,3,75,135,Preventive,7,750,No
L52784,3,74,134,Preventive,7,750,No
L52785,3,73,133,Preventive,7,750,No
L52786,3,72,132,Preventive,8,750,No
M20467,3,71,131,Preventive,8,1050,No
M20468,3,70,130,Preventive,8,1050,No
M20469,3,68,128,Preventive,8,1050,No
L52790,4,67,127,Preventive,8,900,No
M20471,4,66,126,Preventive,9,1200,No
L52792,4,64,124,Preventive,9,900,No
M20473,4,63,123,Preventive,9,1200,No
H35028,4,62,122,Preventive,9,1600,No
M20475,6,59,119,Emergency,34,1500,Yes
L52796,4,58,118,Corrective,10,900,No
L52797,6,57,117,Emergency,34,1200,Yes
M20478,4,56,116,Corrective,10,1200,No
L52799,4,54,114,Corrective,11,900,No
L52800,4,53,113,Corrective,11,900,No
M20481,4,52,112,Corrective,11,1200,No
L52802,4,51,111,Corrective,11,900,No
L52803,5,50,110,Corrective,11,1050,No
M20484,5,49,109,Corrective,11,1350,No
L52805,5,47,107,Corrective,12,1050,No
H35040,5,46,106,Corrective,12,1750,No
L52807,5,44,104,Corrective,12,1050,No
L52808,5,43,103,Corrective,12,1050,No
L52809,5,42,102,Corrective,13,1050,No
M20490,5,41,101,Corrective,13,1350,No
L52811,5,39,99,Corrective,13,1050,No
L52812,5,38,98,Corrective,13,1050,No
L52813,5,37,97,Corrective,13,1050,No
M20494,5,36,96,Corrective,14,1350,No
L52815,5,35,95,Corrective,14,1050,No
L52816,5,34,94,Corrective,14,1050,No
M20497,6,33,93,Corrective,14,1500,No
L52818,6,31,91,Corrective,14,1200,No
L52819,6,30,90,Corrective,15,1200,No
L52820,6,29,89,Corrective,15,1200,No
L52821,6,28,88,Corrective,15,1200,No
L52822,6,27,87,Corrective,15,1200,No
L52823,6,26,86,Corrective,15,1200,No
L52824,6,25,85,Corrective,15,1200,No
M20505,6,24,84,Corrective,16,1500,No
M20506,6,23,83,Corrective,16,1500,No
H35061,6,21,81,Corrective,16,1900,No
L52828,6,19,79,Corrective,16,1200,No
M20509,6,18,78,Corrective,17,1500,No
L52830,6,16,76,Corrective,17,1200,No
M20511,7,15,75,Corrective,17,1650,No
L52832,7,14,74,Corrective,17,1350,No
L52833,7,13,73,Corrective,17,1350,No
L52834,1,120,180,Preventive,0,450,No
L52835,1,119,179,Preventive,0,450,No
M20516,1,118,178,Preventive,0,750,No
L52837,1,117,177,Preventive,0,450,No
M20518,1,116,176,Preventive,0,750,No
M20519,1,114,174,Preventive,1,750,No
L52840,1,113,173,Preventive,1,450,No
L52841,1,112,172,Preventive,1,450,No
L52842,1,111,171,Preventive,1,450,No
M20523,1,110,170,Preventive,1,750,No
M20524,1,108,168,Preventive,2,750,No
L52845,1,107,167,Preventive,2,450,No
L52846,1,106,166,Preventive,2,450,No
L52847,1,105,165,Preventive,2,450,No
M20528,1,104,164,Preventive,2,750,No
M20529,2,102,162,Preventive,3,900,No
L52850,2,101,161,Preventive,3,600,No
H35085,2,100,160,Preventive,3,1300,No
H35086,2,97,157,Preventive,3,1300,No
L52853,2,95,155,Preventive,4,600,No
M20534,2,94,154,Preventive,4,900,No
M20535,2,92,152,Preventive,4,900,No
L52856,2,91,151,Preventive,4,600,No
L52857,2,90,150,Preventive,5,600,No
M20538,2,89,149,Preventive,5,900,No
M20539,2,87,147,Preventive,5,900,No
M20540,2,86,146,Preventive,5,900,No
L52861,3,84,144,Preventive,6,750,No
H35096,3,83,143,Preventive,6,1450,No
M20543,3,81,141,Preventive,6,1050,No
H35098,3,79,139,Preventive,6,1450,No
L52865,3,77,137,Preventive,7,750,No
L52866,3,76,136,Preventive,7,750,No
L52867,3,75,135,Preventive,7,750,No
M20548,3,74,134,Preventive,7,1050,No
L52869,3,72,132,Preventive,8,750,No
L52870,3,71,131,Preventive,8,750,No
L52871,3,70,130,Preventive,8,750,No
M20552,3,69,129,Preventive,8,1050,No
M20553,4,68,128,Preventive,8,1200,No
L52874,4,66,126,Preventive,9,900,No
L52875,4,65,125,Preventive,9,900,No
H35110,4,64,124,Preventive,9,1600,No
L52877,4,62,122,Preventive,9,900,No
L52878,4,61,121,Preventive,9,900,No
L52879,4,60,120,Corrective,10,900,No
L52880,4,59,119,Corrective,10,900,No
M20561,4,58,118,Corrective,10,1200,No
L52882,4,56,116,Corrective,10,900,No
H35117,4,55,115,Corrective,10,1600,No
L52884,4,53,113,Corrective,11,900,No
L52885,4,52,112,Corrective,11,900,No
L52886,6,51,111,Emergency,35,1200,Yes
L52887,5,50,110,Corrective,11,1050,No
L52888,5,49,109,Corrective,11,1050,No
L52889,5,48,108,Corrective,12,1050,No
H35124,5,47,107,Corrective,12,1750,No
L52891,5,44,104,Corrective,12,1050,No
L52892,5,43,103,Corrective,12,1050,No
L52893,5,42,102,Corrective,13,1050,No
L52894,5,41,101,Corrective,13,1050,No
H35129,5,40,100,Corrective,13,1750,No
L52896,5,38,98,Corrective,13,1050,No
L52897,5,37,97,Corrective,13,1050,No
L52898,5,36,96,Corrective,14,1050,No
L52899,5,35,95,Corrective,14,1050,No
L52900,5,34,94,Corrective,14,1050,No
M20581,6,33,93,Corrective,14,1500,No
L52902,6,31,91,Corrective,14,1200,No
M20583,6,30,90,Corrective,15,1500,No
L52904,6,29,89,Corrective,15,1200,No
M20585,6,28,88,Corrective,15,1500,No
M20586,6,26,86,Corrective,15,1500,No
M20587,6,25,85,Corrective,15,1500,No
M20588,6,23,83,Corrective,16,1500,No
M20589,6,22,82,Corrective,16,1500,No
L52910,6,20,80,Corrective,16,1200,No
L52911,6,19,79,Corrective,16,1200,No
L52912,6,18,78,Corrective,17,1200,No
L52913,6,17,77,Corrective,17,1200,No
L52914,8,16,76,Emergency,41,1500,Yes
L52915,7,15,75,Corrective,17,1350,No
M20596,7,14,74,Corrective,17,1650,No
L52917,7,13,73,Corrective,17,1350,No
L52918,1,120,180,Preventive,0,450,No
M20599,1,119,179,Preventive,0,750,No
